Frame Number;Timestamp;Rigid Body Name;Relative X;Relative Y;Relative Z;Gesture
783383;6528.192;Head;-0.0202;-0.0154;0.0188;clap
783384;6528.2;HandLeft;-0.1149;-0.4901;-0.1076;clap
783384;6528.2;HandRight;0.0315;-0.5018;-0.1274;clap
783384;6528.2;Head;-0.0228;-0.0155;0.0178;clap
783385;6528.208;HandLeft;-0.1204;-0.4994;-0.1099;clap
783385;6528.208;HandRight;0.0325;-0.5109;-0.1303;clap
783385;6528.208;Head;-0.0252;-0.0155;0.0162;clap
783386;6528.217;HandLeft;-0.1261;-0.509;-0.1119;clap
783386;6528.217;HandRight;0.0333;-0.52;-0.1331;clap
783386;6528.217;Head;-0.0281;-0.0156;0.0155;clap
783387;6528.225;HandLeft;-0.1316;-0.5192;-0.1137;clap
783387;6528.225;HandRight;0.0343;-0.5292;-0.1358;clap
783387;6528.225;Head;-0.0315;-0.0157;0.0154;clap
783388;6528.233;HandLeft;-0.1371;-0.5296;-0.1156;clap
783388;6528.233;HandRight;0.0352;-0.5393;-0.1377;clap
783388;6528.233;Head;-0.0341;-0.0156;0.0139;clap
783389;6528.242;HandLeft;-0.1427;-0.5404;-0.1169;clap
783389;6528.242;HandRight;0.0365;-0.5493;-0.1392;clap
783389;6528.242;Head;-0.037;-0.0155;0.0127;clap
783390;6528.25;HandLeft;-0.1478;-0.5516;-0.1186;clap
783390;6528.25;HandRight;0.0377;-0.5598;-0.1403;clap
783390;6528.25;Head;-0.04;-0.0153;0.0116;clap
783391;6528.258;HandLeft;-0.1542;-0.5622;-0.1206;clap
783391;6528.258;HandRight;0.0388;-0.5705;-0.1415;clap
783391;6528.258;Head;-0.0432;-0.0152;0.0107;clap
783392;6528.267;HandLeft;-0.1606;-0.5732;-0.1219;clap
783392;6528.267;HandRight;0.04;-0.5817;-0.1423;clap
783392;6528.267;Head;-0.0465;-0.0152;0.0103;clap
783393;6528.275;HandLeft;-0.1675;-0.5847;-0.1228;clap
783393;6528.275;HandRight;0.0412;-0.5931;-0.143;clap
783393;6528.275;Head;-0.0496;-0.015;0.0089;clap
783394;6528.283;HandLeft;-0.1742;-0.5964;-0.1232;clap
783394;6528.283;HandRight;0.0425;-0.6048;-0.1434;clap
783394;6528.283;Head;-0.0528;-0.0146;0.007;clap
783395;6528.292;HandLeft;-0.1796;-0.6078;-0.1226;clap
783395;6528.292;HandRight;0.0439;-0.6168;-0.1438;clap
783395;6528.292;Head;-0.0568;-0.0147;0.007;clap
783396;6528.3;HandLeft;-0.1866;-0.6195;-0.1222;clap
783396;6528.3;HandRight;0.0456;-0.6287;-0.1442;clap
783396;6528.3;Head;-0.0603;-0.0145;0.0063;clap
783397;6528.308;HandLeft;-0.1937;-0.6314;-0.1215;clap
783397;6528.308;HandRight;0.0473;-0.6409;-0.1447;clap
783397;6528.308;Head;-0.0638;-0.0142;0.005;clap
783398;6528.317;HandLeft;-0.2014;-0.643;-0.1207;clap
783398;6528.317;HandRight;0.0489;-0.6534;-0.1453;clap
783398;6528.317;Head;-0.0683;-0.0143;0.0054;clap
783399;6528.325;HandLeft;-0.2087;-0.655;-0.1192;clap
783399;6528.325;HandRight;0.0502;-0.6663;-0.1456;clap
783399;6528.325;Head;-0.0716;-0.0139;0.0039;clap
783400;6528.333;HandLeft;-0.2165;-0.667;-0.1176;clap
783400;6528.333;HandRight;0.0523;-0.6791;-0.1452;clap
783400;6528.333;Head;-0.0757;-0.0138;0.0032;clap
783401;6528.342;HandLeft;-0.2244;-0.6786;-0.116;clap
783401;6528.342;HandRight;0.0548;-0.6917;-0.1446;clap
783401;6528.342;Head;-0.0794;-0.0137;0.0023;clap
783402;6528.35;HandLeft;-0.2328;-0.6906;-0.1138;clap
783402;6528.35;HandRight;0.0577;-0.7044;-0.1436;clap
783402;6528.35;Head;-0.0835;-0.0137;0.0015;clap
783403;6528.358;HandLeft;-0.2416;-0.7023;-0.1114;clap
783403;6528.358;HandRight;0.0598;-0.7167;-0.1424;clap
783403;6528.358;Head;-0.0872;-0.0135;0.0002;clap
783404;6528.367;HandLeft;-0.2502;-0.7141;-0.1085;clap
783404;6528.367;HandRight;0.0625;-0.7297;-0.1402;clap
783404;6528.367;Head;-0.092;-0.0135;0.0004;clap
783405;6528.375;HandLeft;-0.2594;-0.7259;-0.1047;clap
783405;6528.375;HandRight;0.0656;-0.7422;-0.1372;clap
783405;6528.375;Head;-0.0953;-0.0131;-0.0017;clap
783406;6528.383;HandLeft;-0.2692;-0.7375;-0.1008;clap
783406;6528.383;HandRight;0.0685;-0.7546;-0.1337;clap
783406;6528.383;Head;-0.0998;-0.0132;-0.0016;clap
783407;6528.392;HandLeft;-0.2792;-0.749;-0.0968;clap
783407;6528.392;HandRight;0.0714;-0.7668;-0.1295;clap
783407;6528.392;Head;-0.1037;-0.013;-0.0029;clap
783408;6528.4;HandLeft;-0.2884;-0.7611;-0.0922;clap
783408;6528.4;HandRight;0.0739;-0.7791;-0.1249;clap
783408;6528.4;Head;-0.1075;-0.0127;-0.0043;clap
783409;6528.408;HandLeft;-0.2987;-0.7727;-0.0879;clap
783409;6528.408;HandRight;0.0761;-0.7906;-0.1199;clap
783409;6528.408;Head;-0.1119;-0.0127;-0.0046;clap
783410;6528.417;HandLeft;-0.3087;-0.7835;-0.0836;clap
783410;6528.417;HandRight;0.079;-0.8024;-0.1145;clap
783410;6528.417;Head;-0.116;-0.0125;-0.0055;clap
783411;6528.425;HandLeft;-0.3193;-0.7944;-0.0788;clap
783411;6528.425;HandRight;0.0821;-0.8143;-0.1088;clap
783411;6528.425;Head;-0.1201;-0.0119;-0.0076;clap
783412;6528.433;HandLeft;-0.3299;-0.8051;-0.0737;clap
783412;6528.433;HandRight;0.0846;-0.8248;-0.1024;clap
783412;6528.433;Head;-0.1245;-0.0123;-0.0071;clap
783413;6528.442;HandLeft;-0.3412;-0.8152;-0.069;clap
783413;6528.442;HandRight;0.0878;-0.8351;-0.0948;clap
783413;6528.442;Head;-0.1283;-0.0118;-0.0089;clap
783414;6528.45;HandLeft;-0.3521;-0.8254;-0.0632;clap
783414;6528.45;HandRight;0.0912;-0.8443;-0.0866;clap
783414;6528.45;Head;-0.1324;-0.0113;-0.0094;clap
783415;6528.458;HandLeft;-0.363;-0.8352;-0.0569;clap
783415;6528.458;HandRight;0.095;-0.8529;-0.0782;clap
783415;6528.458;Head;-0.1366;-0.0106;-0.0101;clap
783416;6528.467;HandLeft;-0.3741;-0.8438;-0.0508;clap
783416;6528.467;HandRight;0.0987;-0.8607;-0.0694;clap
783416;6528.467;Head;-0.1408;-0.012;-0.0096;clap
783417;6528.475;HandLeft;-0.3855;-0.8527;-0.0438;clap
783417;6528.475;HandRight;0.1028;-0.8677;-0.0602;clap
783417;6528.475;Head;-0.1448;-0.0112;-0.0117;clap
783418;6528.483;HandLeft;-0.3967;-0.8608;-0.0364;clap
783418;6528.483;HandRight;0.1075;-0.8738;-0.0505;clap
783418;6528.483;Head;-0.1487;-0.0112;-0.0124;clap
783419;6528.492;HandLeft;-0.4091;-0.868;-0.0289;clap
783419;6528.492;HandRight;0.1128;-0.8793;-0.0398;clap
783419;6528.492;Head;-0.1529;-0.011;-0.0133;clap
783420;6528.5;HandLeft;-0.4212;-0.8755;-0.0207;clap
783420;6528.5;HandRight;0.1172;-0.8835;-0.0301;clap
783420;6528.5;Head;-0.1568;-0.0109;-0.014;clap
783421;6528.508;HandLeft;-0.4325;-0.8818;-0.0123;clap
783421;6528.508;HandRight;0.1209;-0.8874;-0.021;clap
783421;6528.508;Head;-0.1608;-0.011;-0.0145;clap
783422;6528.517;HandLeft;-0.4416;-0.8881;-0.0031;clap
783422;6528.517;HandRight;0.1244;-0.8901;-0.0123;clap
783422;6528.517;Head;-0.1646;-0.0112;-0.015;clap
783423;6528.525;HandLeft;-0.4514;-0.893;0.0063;clap
783423;6528.525;HandRight;0.1277;-0.892;-0.0038;clap
783423;6528.525;Head;-0.1687;-0.0112;-0.0156;clap
783424;6528.533;HandLeft;-0.4608;-0.8971;0.0154;clap
783424;6528.533;HandRight;0.1308;-0.8932;0.0045;clap
783424;6528.533;Head;-0.1724;-0.0111;-0.0161;clap
783425;6528.542;HandLeft;-0.4706;-0.9002;0.0238;clap
783425;6528.542;HandRight;0.1337;-0.8936;0.0123;clap
783425;6528.542;Head;-0.1762;-0.0109;-0.0166;clap
783426;6528.55;HandLeft;-0.4801;-0.9024;0.0318;clap
783426;6528.55;HandRight;0.1367;-0.893;0.0196;clap
783426;6528.55;Head;-0.1801;-0.0106;-0.0173;clap
783427;6528.558;HandLeft;-0.4889;-0.9044;0.0396;clap
783427;6528.558;HandRight;0.1392;-0.8918;0.0268;clap
783427;6528.558;Head;-0.1841;-0.0098;-0.0168;clap
783428;6528.567;HandLeft;-0.497;-0.9055;0.0463;clap
783428;6528.567;HandRight;0.1414;-0.8909;0.0333;clap
783428;6528.567;Head;-0.1886;-0.0112;-0.0147;clap
783429;6528.575;HandLeft;-0.5042;-0.9062;0.0529;clap
783429;6528.575;HandRight;0.1436;-0.8898;0.0392;clap
783429;6528.575;Head;-0.1919;-0.0108;-0.0157;clap
783430;6528.583;HandLeft;-0.511;-0.906;0.0587;clap
783430;6528.583;HandRight;0.1453;-0.8877;0.0443;clap
783430;6528.583;Head;-0.1951;-0.0104;-0.0167;clap
783431;6528.592;HandLeft;-0.5173;-0.9061;0.0639;clap
783431;6528.592;HandRight;0.1469;-0.8858;0.049;clap
783431;6528.592;Head;-0.1984;-0.0099;-0.0179;clap
783432;6528.6;HandLeft;-0.5229;-0.9058;0.0683;clap
783432;6528.6;HandRight;0.1479;-0.8838;0.0532;clap
783432;6528.6;Head;-0.202;-0.0095;-0.0187;clap
783433;6528.608;HandLeft;-0.5281;-0.9055;0.0722;clap
783433;6528.608;HandRight;0.1488;-0.8818;0.0572;clap
783433;6528.608;Head;-0.2054;-0.0093;-0.019;clap
783434;6528.617;HandLeft;-0.5328;-0.9048;0.0756;clap
783434;6528.617;HandRight;0.1497;-0.8798;0.061;clap
783434;6528.617;Head;-0.2087;-0.0089;-0.0196;clap
783435;6528.625;HandLeft;-0.5371;-0.9045;0.0779;clap
783435;6528.625;HandRight;0.1498;-0.8775;0.0641;clap
783435;6528.625;Head;-0.2122;-0.0085;-0.0199;clap
783436;6528.633;HandLeft;-0.5411;-0.9042;0.0792;clap
783436;6528.633;HandRight;0.1498;-0.875;0.067;clap
783436;6528.633;Head;-0.2152;-0.008;-0.0205;clap
783437;6528.642;HandLeft;-0.5447;-0.9042;0.0799;clap
783437;6528.642;HandRight;0.1494;-0.8729;0.0698;clap
783437;6528.642;Head;-0.2183;-0.0075;-0.021;clap
783438;6528.65;HandLeft;-0.5481;-0.9041;0.0798;clap
783438;6528.65;HandRight;0.1491;-0.8703;0.0722;clap
783438;6528.65;Head;-0.2212;-0.0069;-0.0217;clap
783439;6528.658;HandLeft;-0.5511;-0.9041;0.0793;clap
783439;6528.658;HandRight;0.1487;-0.8676;0.0744;clap
783439;6528.658;Head;-0.2241;-0.0064;-0.0225;clap
783440;6528.667;HandLeft;-0.5535;-0.9037;0.0782;clap
783440;6528.667;HandRight;0.1481;-0.865;0.0764;clap
783440;6528.667;Head;-0.2272;-0.006;-0.0229;clap
783441;6528.675;HandLeft;-0.5554;-0.9034;0.0769;clap
783441;6528.675;HandRight;0.1474;-0.8626;0.0782;clap
783441;6528.675;Head;-0.2298;-0.0057;-0.0231;clap
783442;6528.683;HandLeft;-0.5573;-0.903;0.0752;clap
783442;6528.683;HandRight;0.1465;-0.8602;0.0799;clap
783442;6528.683;Head;-0.2325;-0.0051;-0.0236;clap
783443;6528.692;HandLeft;-0.5589;-0.9025;0.073;clap
783443;6528.692;HandRight;0.1453;-0.858;0.0816;clap
783443;6528.692;Head;-0.2351;-0.0046;-0.024;clap
783444;6528.7;HandLeft;-0.5602;-0.9021;0.071;clap
783444;6528.7;HandRight;0.144;-0.856;0.0833;clap
783444;6528.7;Head;-0.2374;-0.0041;-0.0243;clap
783445;6528.708;HandLeft;-0.5614;-0.9015;0.0687;clap
783445;6528.708;HandRight;0.1426;-0.8541;0.0848;clap
783445;6528.708;Head;-0.2401;-0.0039;-0.0243;clap
783446;6528.717;HandLeft;-0.562;-0.9012;0.0666;clap
783446;6528.717;HandRight;0.1411;-0.8523;0.086;clap
783446;6528.717;Head;-0.2419;-0.0033;-0.0251;clap
783447;6528.725;HandLeft;-0.5627;-0.9008;0.0642;clap
783447;6528.725;HandRight;0.1397;-0.8511;0.0875;clap
783447;6528.725;Head;-0.2441;-0.0028;-0.0252;clap
783448;6528.733;HandLeft;-0.5628;-0.9007;0.0618;clap
783448;6528.733;HandRight;0.138;-0.8504;0.089;clap
783448;6528.733;Head;-0.2461;-0.0023;-0.0254;clap
783449;6528.742;HandLeft;-0.5631;-0.9007;0.0594;clap
783449;6528.742;HandRight;0.1364;-0.8495;0.0902;clap
783449;6528.742;Head;-0.2479;-0.0018;-0.0257;clap
783450;6528.75;HandLeft;-0.5627;-0.9008;0.0569;clap
783450;6528.75;HandRight;0.1346;-0.8484;0.0908;clap
783450;6528.75;Head;-0.2495;-0.0013;-0.026;clap
783451;6528.758;HandLeft;-0.5624;-0.9007;0.0542;clap
783451;6528.758;HandRight;0.1328;-0.8479;0.0918;clap
783451;6528.758;Head;-0.2514;-0.0009;-0.026;clap
783452;6528.767;HandLeft;-0.5618;-0.9012;0.0513;clap
783452;6528.767;HandRight;0.1311;-0.8478;0.0925;clap
783452;6528.767;Head;-0.2534;-0.0008;-0.0254;clap
783453;6528.775;HandLeft;-0.5611;-0.9012;0.0485;clap
783453;6528.775;HandRight;0.1301;-0.8477;0.0934;clap
783453;6528.775;Head;-0.2543;0.0;-0.0263;clap
783454;6528.783;HandLeft;-0.5599;-0.9019;0.0455;clap
783454;6528.783;HandRight;0.1291;-0.8478;0.0941;clap
783454;6528.783;Head;-0.2555;0.0006;-0.0267;clap
783455;6528.792;HandLeft;-0.5586;-0.9026;0.0423;clap
783455;6528.792;HandRight;0.1285;-0.8479;0.0949;clap
783455;6528.792;Head;-0.2577;0.0005;-0.0252;clap
783456;6528.8;HandLeft;-0.5573;-0.9029;0.0393;clap
783456;6528.8;HandRight;0.1279;-0.8482;0.095;clap
783456;6528.8;Head;-0.2586;0.001;-0.0258;clap
783457;6528.808;HandLeft;-0.5555;-0.903;0.0364;clap
783457;6528.808;HandRight;0.1272;-0.8482;0.0952;clap
783457;6528.808;Head;-0.2598;0.0015;-0.0259;clap
783458;6528.817;HandLeft;-0.5536;-0.9032;0.0329;clap
783458;6528.817;HandRight;0.1264;-0.8483;0.0951;clap
783458;6528.817;Head;-0.2611;0.0018;-0.0257;clap
783459;6528.825;HandLeft;-0.5519;-0.9037;0.029;clap
783459;6528.825;HandRight;0.1252;-0.8485;0.0948;clap
783459;6528.825;Head;-0.2617;0.0024;-0.0267;clap
783460;6528.833;HandLeft;-0.5499;-0.9041;0.0251;clap
783460;6528.833;HandRight;0.124;-0.8483;0.0946;clap
783460;6528.833;Head;-0.2627;0.0033;-0.0272;clap
783461;6528.842;HandLeft;-0.5482;-0.9042;0.0211;clap
783461;6528.842;HandRight;0.1228;-0.848;0.094;clap
783461;6528.842;Head;-0.2637;0.0034;-0.0271;clap
783462;6528.85;HandLeft;-0.5464;-0.9046;0.0168;clap
783462;6528.85;HandRight;0.1217;-0.8476;0.0924;clap
783462;6528.85;Head;-0.2653;0.0033;-0.0267;clap
783463;6528.858;HandLeft;-0.5441;-0.9048;0.0128;clap
783463;6528.858;HandRight;0.1204;-0.8471;0.0912;clap
783463;6528.858;Head;-0.2653;0.0041;-0.0277;clap
783464;6528.867;HandLeft;-0.5424;-0.9047;0.0084;clap
783464;6528.867;HandRight;0.1191;-0.8466;0.0895;clap
783464;6528.867;Head;-0.2666;0.0042;-0.0271;clap
783465;6528.875;HandLeft;-0.5404;-0.9044;0.0041;clap
783465;6528.875;HandRight;0.118;-0.8458;0.088;clap
783465;6528.875;Head;-0.2676;0.0043;-0.0269;clap
783466;6528.883;HandLeft;-0.5384;-0.9041;-0.0005;clap
783466;6528.883;HandRight;0.1168;-0.8454;0.0859;clap
783466;6528.883;Head;-0.2679;0.005;-0.0277;clap
783467;6528.892;HandLeft;-0.5363;-0.9037;-0.0048;clap
783467;6528.892;HandRight;0.1155;-0.8446;0.0839;clap
783467;6528.892;Head;-0.2688;0.0052;-0.0276;clap
783468;6528.9;HandLeft;-0.534;-0.9032;-0.0095;clap
783468;6528.9;HandRight;0.1141;-0.8441;0.0815;clap
783468;6528.9;Head;-0.2692;0.0058;-0.0284;clap
783469;6528.908;HandLeft;-0.5318;-0.9024;-0.0142;clap
783469;6528.908;HandRight;0.1129;-0.8433;0.0792;clap
783469;6528.908;Head;-0.2698;0.0063;-0.0288;clap
783471;6528.925;HandLeft;-0.5275;-0.901;-0.0232;clap
783471;6528.925;HandRight;0.1104;-0.8416;0.0742;clap
783471;6528.925;Head;-0.2709;0.007;-0.0287;clap
783472;6528.933;HandLeft;-0.5255;-0.9002;-0.028;clap
783472;6528.933;HandRight;0.1093;-0.8408;0.0713;clap
783472;6528.933;Head;-0.2714;0.0074;-0.0288;clap
783473;6528.942;HandLeft;-0.5231;-0.8991;-0.033;clap
783473;6528.942;HandRight;0.1083;-0.8402;0.0684;clap
783473;6528.942;Head;-0.2718;0.0078;-0.0291;clap
783474;6528.95;HandLeft;-0.5208;-0.8979;-0.0378;clap
783474;6528.95;HandRight;0.1075;-0.8395;0.0658;clap
783474;6528.95;Head;-0.2725;0.0077;-0.0281;clap
783475;6528.958;HandLeft;-0.5182;-0.8967;-0.0424;clap
783475;6528.958;HandRight;0.107;-0.839;0.0625;clap
783475;6528.958;Head;-0.2727;0.0082;-0.0283;clap
783476;6528.967;HandLeft;-0.5156;-0.8956;-0.0471;clap
783476;6528.967;HandRight;0.1064;-0.8383;0.0599;clap
783476;6528.967;Head;-0.2732;0.0085;-0.0281;clap
783477;6528.975;HandLeft;-0.5135;-0.8941;-0.0514;clap
783477;6528.975;HandRight;0.1057;-0.8376;0.0568;clap
783477;6528.975;Head;-0.2727;0.0095;-0.0293;clap
783478;6528.983;HandLeft;-0.5114;-0.8926;-0.0555;clap
783478;6528.983;HandRight;0.1047;-0.8372;0.0537;clap
783478;6528.983;Head;-0.2727;0.0101;-0.0294;clap
783479;6528.992;HandLeft;-0.5092;-0.891;-0.0598;clap
783479;6528.992;HandRight;0.1038;-0.8366;0.0506;clap
783479;6528.992;Head;-0.2728;0.0105;-0.0295;clap
783480;6529.0;HandLeft;-0.5068;-0.8895;-0.0643;clap
783480;6529.0;HandRight;0.1028;-0.8362;0.0479;clap
783480;6529.0;Head;-0.2728;0.0109;-0.0295;clap
783481;6529.008;HandLeft;-0.5046;-0.8878;-0.0685;clap
783481;6529.008;HandRight;0.1019;-0.8356;0.0443;clap
783481;6529.008;Head;-0.2727;0.0111;-0.0294;clap
783482;6529.017;HandLeft;-0.5024;-0.8859;-0.0726;clap
783482;6529.017;HandRight;0.1012;-0.8351;0.0411;clap
783482;6529.017;Head;-0.2726;0.0114;-0.0295;clap
783483;6529.025;Head;-0.2725;0.0118;-0.0296;clap
787010;6558.417;HandLeft;-0.4002;-0.8258;-0.0131;clap
787010;6558.417;HandRight;0.2237;-0.8762;0.0567;clap
787010;6558.417;Head;0.0;0.0;0.0;clap
787011;6558.425;HandLeft;-0.3999;-0.826;-0.0133;clap
787011;6558.425;HandRight;0.2231;-0.8758;0.057;clap
787011;6558.425;Head;-0.0002;0.0004;-0.0003;clap
787012;6558.433;HandLeft;-0.3995;-0.8264;-0.0134;clap
787012;6558.433;HandRight;0.2225;-0.8756;0.0572;clap
787012;6558.433;Head;-0.0008;0.0007;0.0;clap
787013;6558.442;HandLeft;-0.399;-0.8267;-0.0136;clap
787013;6558.442;HandRight;0.2218;-0.8755;0.0574;clap
787013;6558.442;Head;-0.0014;0.0012;0.0001;clap
787014;6558.45;HandLeft;-0.3986;-0.8272;-0.0138;clap
787014;6558.45;HandRight;0.2212;-0.8751;0.0575;clap
787014;6558.45;Head;-0.0018;0.0016;0.0002;clap
787015;6558.458;HandLeft;-0.3982;-0.8277;-0.0138;clap
787015;6558.458;HandRight;0.2206;-0.8744;0.0575;clap
787015;6558.458;Head;-0.0024;0.0018;0.0001;clap
787016;6558.467;HandLeft;-0.3977;-0.828;-0.014;clap
787016;6558.467;HandRight;0.2199;-0.8739;0.0576;clap
787016;6558.467;Head;-0.0028;0.0025;0.0002;clap
787017;6558.475;HandLeft;-0.3972;-0.8284;-0.0141;clap
787017;6558.475;HandRight;0.2193;-0.8735;0.0578;clap
787017;6558.475;Head;-0.0034;0.003;0.0004;clap
787018;6558.483;HandLeft;-0.3966;-0.8288;-0.0143;clap
787018;6558.483;HandRight;0.2184;-0.8733;0.0579;clap
787018;6558.483;Head;-0.0038;0.0034;0.0004;clap
787019;6558.492;HandLeft;-0.3961;-0.8292;-0.0145;clap
787019;6558.492;HandRight;0.2175;-0.8727;0.058;clap
787019;6558.492;Head;-0.0044;0.0041;0.0002;clap
787020;6558.5;HandLeft;-0.3957;-0.8296;-0.0145;clap
787020;6558.5;HandRight;0.2167;-0.8722;0.0581;clap
787020;6558.5;Head;-0.005;0.0045;0.0002;clap
787021;6558.508;HandLeft;-0.3951;-0.8301;-0.0145;clap
787021;6558.508;HandRight;0.2158;-0.8717;0.0581;clap
787021;6558.508;Head;-0.0056;0.005;0.0003;clap
787022;6558.517;HandLeft;-0.3945;-0.8306;-0.0146;clap
787022;6558.517;HandRight;0.2149;-0.8712;0.058;clap
787022;6558.517;Head;-0.0066;0.0055;0.0003;clap
787023;6558.525;HandLeft;-0.3938;-0.8312;-0.015;clap
787023;6558.525;HandRight;0.2139;-0.871;0.058;clap
787023;6558.525;Head;-0.0073;0.006;0.0007;clap
787024;6558.533;HandLeft;-0.3933;-0.8317;-0.0152;clap
787024;6558.533;HandRight;0.2129;-0.8704;0.0579;clap
787024;6558.533;Head;-0.0075;0.0069;-0.0001;clap
787025;6558.542;HandLeft;-0.3927;-0.8322;-0.0154;clap
787025;6558.542;HandRight;0.212;-0.8699;0.0578;clap
787025;6558.542;Head;-0.0088;0.0072;0.0007;clap
787026;6558.55;HandLeft;-0.3919;-0.8325;-0.0158;clap
787026;6558.55;HandRight;0.2108;-0.8693;0.0577;clap
787026;6558.55;Head;-0.0096;0.0079;0.0004;clap
787027;6558.558;HandLeft;-0.3913;-0.833;-0.016;clap
787027;6558.558;HandRight;0.2095;-0.8688;0.0576;clap
787027;6558.558;Head;-0.01;0.0085;0.0002;clap
787028;6558.567;HandLeft;-0.391;-0.8335;-0.0161;clap
787028;6558.567;HandRight;0.2081;-0.8686;0.0574;clap
787028;6558.567;Head;-0.0108;0.0093;0.0;clap
787029;6558.575;HandLeft;-0.3904;-0.8339;-0.0165;clap
787029;6558.575;HandRight;0.2069;-0.8679;0.0571;clap
787029;6558.575;Head;-0.0119;0.0097;0.0006;clap
787030;6558.583;HandLeft;-0.3902;-0.8343;-0.0166;clap
787030;6558.583;HandRight;0.2057;-0.8672;0.0568;clap
787030;6558.583;Head;-0.0128;0.0104;0.0003;clap
787031;6558.592;HandLeft;-0.3899;-0.8349;-0.017;clap
787031;6558.592;HandRight;0.2042;-0.8666;0.0566;clap
787031;6558.592;Head;-0.0139;0.0109;0.0001;clap
787032;6558.6;HandLeft;-0.3894;-0.8354;-0.0173;clap
787032;6558.6;HandRight;0.2027;-0.8661;0.0564;clap
787032;6558.6;Head;-0.0148;0.0114;0.0001;clap
787033;6558.608;HandLeft;-0.389;-0.8357;-0.0176;clap
787033;6558.608;HandRight;0.2012;-0.8657;0.0561;clap
787033;6558.608;Head;-0.0154;0.0122;-0.0002;clap
787034;6558.617;HandLeft;-0.3888;-0.836;-0.0179;clap
787034;6558.617;HandRight;0.1997;-0.8651;0.0557;clap
787034;6558.617;Head;-0.0163;0.0127;-0.0007;clap
787035;6558.625;HandLeft;-0.3886;-0.8363;-0.0183;clap
787035;6558.625;HandRight;0.1981;-0.8646;0.0552;clap
787035;6558.625;Head;-0.0178;0.0129;-0.0005;clap
787036;6558.633;HandLeft;-0.388;-0.8366;-0.019;clap
787036;6558.633;HandRight;0.1963;-0.8643;0.055;clap
787036;6558.633;Head;-0.0188;0.0134;-0.0008;clap
787037;6558.642;HandLeft;-0.3878;-0.8368;-0.0195;clap
787037;6558.642;HandRight;0.1946;-0.8637;0.0544;clap
787037;6558.642;Head;-0.0201;0.0138;-0.001;clap
787038;6558.65;HandLeft;-0.3876;-0.8371;-0.0201;clap
787038;6558.65;HandRight;0.1928;-0.8631;0.0538;clap
787038;6558.65;Head;-0.0215;0.0142;-0.0011;clap
787039;6558.658;HandLeft;-0.3875;-0.8372;-0.0206;clap
787039;6558.658;HandRight;0.191;-0.8625;0.0531;clap
787039;6558.658;Head;-0.0224;0.0148;-0.0016;clap
787040;6558.667;HandLeft;-0.3874;-0.8374;-0.0213;clap
787040;6558.667;HandRight;0.189;-0.8619;0.0521;clap
787040;6558.667;Head;-0.0236;0.0151;-0.0018;clap
787041;6558.675;HandLeft;-0.3872;-0.8376;-0.0222;clap
787041;6558.675;HandRight;0.187;-0.8613;0.0512;clap
787041;6558.675;Head;-0.0244;0.0157;-0.0024;clap
787042;6558.683;HandLeft;-0.387;-0.8378;-0.0229;clap
787042;6558.683;HandRight;0.185;-0.8605;0.0503;clap
787042;6558.683;Head;-0.0264;0.0157;-0.0019;clap
787043;6558.692;HandLeft;-0.3869;-0.8379;-0.0237;clap
787043;6558.692;HandRight;0.183;-0.8596;0.0491;clap
787043;6558.692;Head;-0.0278;0.0158;-0.0022;clap
787044;6558.7;HandLeft;-0.3869;-0.8381;-0.0247;clap
787044;6558.7;HandRight;0.1811;-0.8589;0.0479;clap
787044;6558.7;Head;-0.0293;0.0158;-0.0021;clap
787045;6558.708;HandLeft;-0.3868;-0.8382;-0.0257;clap
787045;6558.708;HandRight;0.1792;-0.8579;0.0465;clap
787045;6558.708;Head;-0.0309;0.016;-0.0023;clap
787046;6558.717;HandLeft;-0.3866;-0.8383;-0.0269;clap
787046;6558.717;HandRight;0.1771;-0.8573;0.0449;clap
787046;6558.717;Head;-0.0319;0.0165;-0.0027;clap
787047;6558.725;HandLeft;-0.3867;-0.8382;-0.0279;clap
787047;6558.725;HandRight;0.1753;-0.8562;0.0432;clap
787047;6558.725;Head;-0.0328;0.017;-0.0036;clap
787048;6558.733;HandLeft;-0.3868;-0.8382;-0.0292;clap
787048;6558.733;HandRight;0.1736;-0.855;0.0414;clap
787048;6558.733;Head;-0.0352;0.0167;-0.003;clap
787049;6558.742;HandLeft;-0.3869;-0.8383;-0.0305;clap
787049;6558.742;HandRight;0.1718;-0.8537;0.0394;clap
787049;6558.742;Head;-0.0368;0.0168;-0.0029;clap
787050;6558.75;HandLeft;-0.3868;-0.8382;-0.032;clap
787050;6558.75;HandRight;0.1698;-0.8523;0.0371;clap
787050;6558.75;Head;-0.0386;0.017;-0.0031;clap
787051;6558.758;HandLeft;-0.3867;-0.8379;-0.0337;clap
787051;6558.758;HandRight;0.1675;-0.8509;0.0348;clap
787051;6558.758;Head;-0.0403;0.017;-0.0031;clap
787052;6558.767;HandLeft;-0.3865;-0.8377;-0.0355;clap
787052;6558.767;HandRight;0.1654;-0.8492;0.0323;clap
787052;6558.767;Head;-0.0424;0.0169;-0.0027;clap
787053;6558.775;HandLeft;-0.3863;-0.8371;-0.0374;clap
787053;6558.775;HandRight;0.1635;-0.8474;0.0296;clap
787053;6558.775;Head;-0.0439;0.0171;-0.0028;clap
787054;6558.783;HandLeft;-0.3856;-0.8363;-0.0392;clap
787054;6558.783;HandRight;0.1616;-0.8454;0.0268;clap
